YEAR,MONTH,LAT,LONG,CO2,CH4,CO,H2,WET,CLD,VAP,PRE,FRS,DTR,TMN,TMP,TMX,GLO,ETR,ETRN
2000,2,30.475,-97.25,374.2620889,1838.627907,142.4077761,525.9071874,591,529,120,527,0,147,82,155,229,3630.008473,7230.381761,15524.75999
2000,3,30.475,-97.25,372.4957903,1829.028342,136.3291772,525.0525779,796,573,137,630,0,144,107,179,251,4403.541349,8883.46743,16533.91068
2000,4,30.475,-97.25,373.1061512,1829.27088,140.3753994,530.6559631,585,663,164,354,0,137,132,200,269,5569.993427,10295.71795,17493.37661
2000,5,30.475,-97.25,373.0505718,1817.626451,128.8696399,535.1499325,1057,625,241,1919,0,117,202,260,319,5953.16395,11151.80678,18254.54774
2000,6,30.475,-97.25,370.9066702,1793.562236,91.0301659,531.5732645,800,589,270,951,0,101,222,272,323,5911.265125,11447.23555,18586.97367
2000,7,30.475,-97.25,369.1688695,1784.48753,83.57794555,535.7102088,264,457,257,183,0,151,222,297,373,7114.326048,11233.12396,18302.95579
2000,8,30.475,-97.25,367.6021205,1787.176439,81.61057713,524.9691581,305,465,277,430,0,149,223,297,372,6492.20023,10495.49613,17545.13129
2000,9,30.475,-97.25,367.0076269,1785.029814,83.66420157,515.1793493,690,501,223,269,0,169,184,269,353,5431.058433,9253.791099,16608.23514
2000,10,30.475,-97.25,368.1090187,1813.101552,94.98284083,504.4821688,900,580,195,1030,0,85,176,218,261,3249.513313,7665.285649,15639.3158
2000,11,30.475,-97.25,370.2044247,1827.840119,105.7272809,499.1691755,1249,591,120,2354,194,114,74,131,188,2398.158263,6193.629046,14779.35736
2000,12,30.475,-97.25,372.0198661,1832.323967,122.6534145,501.7524804,829,548,77,781,1214,93,22,68,115,2304.824599,5478.616959,14357.92935
2001,1,30.475,-97.25,374.3292449,1839.821405,131.7331563,512.2862595,1079,680,83,668,949,124,19,81,143,2683.382109,5921.227276,14690.74499
2001,2,30.475,-97.25,374.1816806,1822.003272,122.5135434,516.7921392,639,574,106,412,28,123,63,125,187,2759.332176,7245.80555,15538.219
2001,3,30.475,-97.25,374.4781205,1832.358202,135.128792,527.893844,1283,625,110,880,151,126,60,123,186,3840.983817,8874.38978,16532.75977
2001,4,30.475,-97.25,375.0596704,1832.710021,142.6049721,523.5080429,338,677,169,142,0,117,150,208,267,4752.603809,10290.73553,17494.22642
2001,5,30.475,-97.25,374.287481,1812.234794,115.3237103,532.2906718,1019,560,218,1448,0,150,169,244,319,6178.534849,11150.83585,18254.87882
2001,6,30.475,-97.25,371.8839191,1792.178866,101.3128808,538.9570528,498,536,255,248,0,143,203,274,346,6491.383461,11448.25704,18590.21657
2001,7,30.475,-97.25,373.3677586,1780.169397,84.40572296,544.8989578,541,484,274,85,0,144,225,297,369,7073.863068,11235.22154,18306.54658
2001,8,30.475,-97.25,369.8747064,1780.143847,85.11364171,528.0016273,978,471,274,2204,0,135,218,286,353,5798.544389,10500.50218,17543.48128
2001,9,30.475,-97.25,369.6787722,1794.460338,92.02376319,519.4572955,1035,533,233,1233,0,137,178,246,315,5061.606572,9261.289059,16609.01066
2001,10,30.475,-97.25,369.4451063,1809.602635,100.0167368,510.8630299,669,491,165,572,0,165,110,192,275,4291.354673,7675.150508,15641.28482
2001,11,30.475,-97.25,372.4596255,1837.342548,121.1242353,501.2338905,700,566,138,2748,0,123,106,167,229,2924.600104,6201.511139,14779.58159
2001,12,30.475,-97.25,374.3321834,1836.00174,118.9978653,505.5111847,1164,544,99,1208,305,125,50,113,175,2611.359443,5479.590914,14357.47035
2002,1,30.475,-97.25,374.2319411,1817.202342,115.300033,518.6276414,676,621,94,398,398,117,52,110,169,2728.136348,5913.247638,14684.95267
2002,2,30.475,-97.25,375.1148878,1831.693545,138.9526846,514.6152206,403,576,87,235,864,124,29,91,153,3832.104283,7232.239715,15529.72176
2002,3,30.475,-97.25,375.6775958,1827.015648,141.1901087,519.7767481,1028,585,114,512,103,125,85,147,210,4040.082599,8859.98813,16522.75606
2002,4,30.475,-97.25,377.4517305,1847.183146,147.5962786,523.4753485,646,676,193,178,0,96,179,227,275,5136.753562,10279.95868,17486.17711
2002,5,30.475,-97.25,375.3209611,1822.341717,135.0229471,519.0774789,804,569,219,503,0,101,198,248,299,6175.626944,11145.28718,18248.29976
2002,6,30.475,-97.25,374.3686157,1848.127772,114.9454641,523.7164667,727,506,269,1259,0,101,226,276,327,6536.844049,11447.6669,18585.88862
2002,7,30.475,-97.25,372.8049665,1814.147374,114.5594828,537.5570375,808,516,271,1404,0,103,225,276,328,6000.879756,11239.23948,18311.36271
2002,8,30.475,-97.25,369.5836619,1833.05746,118.0360949,525.1314622,575,456,277,555,0,123,230,291,353,6066.811431,10509.36492,17554.50248
2002,9,30.475,-97.25,370.9550576,1827.024384,114.3317035,518.4602726,857,570,243,750,0,121,199,260,321,4909.051925,9274.328761,16619.83585
2002,10,30.475,-97.25,373.1475573,1838.536855,126.4747905,506.0347331,1007,511,198,2204,0,89,159,203,248,3177.624972,7689.144635,15650.47448
2002,11,30.475,-97.25,374.3342744,1841.493398,128.9552582,509.9029949,626,542,115,901,219,118,71,130,189,3213.663881,6211.529713,14786.95356
2002,12,30.475,-97.25,377.165599,1923.012508,155.5358222,499.8610807,1144,526,98,1246,353,109,52,106,161,2457.957512,5481.113708,14358.35619
1990,1,30.475,-94.75,355.9595444,1766.521259,126.2723606,534.0140643,1312,672,111,1580,0,107,88,141,195,2634.890083,5958.994559,14518.95425
1990,2,30.475,-94.75,356.8201116,1763.164593,146.1850705,536.155864,1084,652,121,1656,0,111,98,153,209,3442.942661,7225.560092,15360.06416
1990,3,30.475,-94.75,357.2352302,1760.935375,140.9023822,540.2776974,1377,700,140,2444,0,89,117,161,206,4073.734861,8893.704415,16356.90469
1990,4,30.475,-94.75,358.1871525,1764.003189,122.7509781,541.1568355,688,662,161,1197,0,95,151,198,246,5336.471339,10306.799,17321.84791
1990,5,30.475,-94.75,358.2556095,1763.258289,122.1546878,553.9822977,952,656,220,964,0,96,203,251,299,5458.483491,11191.95538,18089.96886
1990,6,30.475,-94.75,356.6312391,1745.578281,104.1870295,546.1324848,548,499,268,621,0,111,229,285,341,6720.958639,11525.51757,18449.79425
1990,7,30.475,-94.75,353.8670305,1740.583647,108.2741041,545.5913766,868,542,273,1545,0,103,223,274,326,6251.862758,11347.88331,18207.72241
1990,8,30.475,-94.75,350.6342483,1741.486756,92.37533739,532.6124867,676,492,290,257,0,119,228,287,347,6380.269771,10622.0895,17477.61893
1990,9,30.475,-94.75,350.7797582,1762.155764,94.60104928,541.4169939,892,515,265,777,0,105,217,269,322,4916.540797,9413.80517,16552.98123
1990,10,30.475,-94.75,354.017265,1774.383492,155.0813697,540.7302922,676,403,160,1172,0,141,134,205,276,4459.345842,7846.300076,15578.2243
1990,11,30.475,-94.75,354.9875241,1778.777474,102.248469,541.7707438,902,526,142,1536,0,120,114,174,234,3255.466529,6342.950836,14688.90471
1990,12,30.475,-94.75,355.6528538,1776.079513,120.949004,524.5692315,874,611,100,928,842,123,56,117,179,2448.061453,5565.64101,14224.43598
1991,1,30.475,-94.75,356.7111213,1775.034577,142.0726341,546.3656562,1540,780,95,2650,620,83,48,90,132,1952.735592,5901.700236,14676.87567
1991,2,30.475,-94.75,357.9736188,1776.07357,113.2146834,541.7197284,1258,634,112,1963,90,106,80,133,186,3133.764588,7213.046684,15517.27478
1991,3,30.475,-94.75,359.0700795,1787.764925,170.8171888,544.8581579,780,653,140,720,0,113,112,169,225,4112.969866,8840.359049,16508.22641
1991,4,30.475,-94.75,359.9496412,1771.407494,170.8000327,557.0750884,750,690,189,1603,0,89,170,214,259,4214.528523,10264.99973,17470.60082
1991,5,30.475,-94.75,359.6905409,1768.446068,150.9563517,562.3374314,1119,658,235,993,0,86,202,245,288,4794.467162,11137.11242,18238.89274
1991,6,30.475,-94.75,357.7555457,1752.892346,128.6893078,550.7755288,759,556,264,1681,0,92,223,269,315,6006.849794,11446.22578,18585.66063
1991,7,30.475,-94.75,355.4466604,1743.126687,113.0014337,562.2546325,1131,568,284,721,0,100,225,275,325,6345.821609,11245.27966,18319.86372
1991,8,30.475,-94.75,352.793743,1727.822325,87.70827347,555.7332909,1460,565,270,1573,0,100,227,277,327,5718.355291,10521.88452,17567.84397
1991,9,30.475,-94.75,351.0973525,1774.633379,107.9314276,532.7367668,1058,562,254,1368,0,96,201,249,297,4688.925478,9292.722051,16632.6927
1991,10,30.475,-94.75,353.7405712,1766.288837,116.175452,527.8424076,661,459,182,850,0,130,157,222,287,4010.768938,7708.769198,15663.73721
1991,11,30.475,-94.75,355.7664576,1793.068794,133.157385,542.7816312,678,589,114,1647,308,110,76,131,186,2819.21768,6226.345533,14797.33642
1991,12,30.475,-94.75,358.0749332,1794.730836,130.8984067,530.0926141,1121,756,120,4354,0,85,89,131,174,1798.105234,5483.513717,14361.39985
1992,1,30.475,-94.75,359.3436799,1804.043775,147.8801157,548.588499,1442,761,97,2183,357,89,61,105,150,2144.085035,5893.871511,14670.24698
1992,2,30.475,-94.75,359.4143793,1800.658643,164.1430846,543.634,1184,656,123,2028,0,113,88,144,201,3164.401555,7226.912345,15522.06693
1992,3,30.475,-94.75,359.874616,1795.811278,164.4211704,543.0163344,869,664,134,2501,0,107,114,167,221,4130.291138,8879.514082,16530.88658
1992,4,30.475,-94.75,359.8820465,1786.252127,159.4867505,543.401357,716,653,175,757,0,102,146,197,248,5162.203502,10292.6404,17490.86367
1992,5,30.475,-94.75,359.6749833,1782.09293,150.1191407,542.734126,909,633,228,1824,0,95,175,222,270,5429.924126,11150.20278,18250.46378
1992,6,30.475,-94.75,357.3183018,1757.799349,109.3352016,538.97103,899,558,268,1109,0,93,218,264,311,6292.924153,11446.87588,18586.81305
1992,7,30.475,-94.75,356.820699,1775.006595,126.1675159,540.9570556,912,605,299,1634,0,88,230,274,318,6348.809316,11234.14013,18305.19233
1992,8,30.475,-94.75,353.5612947,1765.091048,122.8630984,544.0141702,665,546,262,749,0,106,206,259,312,6005.345322,10498.33241,17546.13521
1992,9,30.475,-94.75,351.6283856,1773.768173,106.8867777,538.5133424,852,531,252,737,0,107,208,261,315,4966.732385,9257.59994,16611.7355
1992,10,30.475,-94.75,355.0572745,1799.988031,122.7193017,522.2446964,437,429,176,310,0,137,151,219,288,4324.215206,7669.307955,15642.92653
1992,11,30.475,-94.75,355.8162765,1791.58791,123.745681,514.7663971,1135,603,125,2475,211,108,79,133,187,2690.562691,6197.102486,14781.92075
1992,12,30.475,-94.75,357.7674234,1794.844759,139.6246649,519.1973548,1068,733,114,1739,0,96,84,132,180,1716.570132,5479.334314,14358.1185
1993,1,30.475,-94.75,357.8899849,1792.877275,129.5773675,528.523321,1501,743,100,1612,185,98,58,107,156,2044.842274,5918.864117,14688.38523
1993,2,30.475,-94.75,359.6755232,1803.179202,153.7440329,532.1473821,1003,655,110,1092,135,102,76,127,178,3180.887436,7242.104165,15534.84864
1993,3,30.475,-94.75,361.0630576,1806.147079,144.7939072,541.7543524,1090,668,133,2500,48,101,99,149,200,4215.260638,8870.458358,16529.96724
1993,4,30.475,-94.75,362.5776043,1802.85195,151.3379086,543.2628906,861,650,157,1559,0,100,130,180,230,5179.725784,10287.74617,17491.8392
1993,5,30.475,-94.75,360.1844322,1790.511366,135.3446113,541.8503561,735,611,215,1762,0,101,171,221,272,5774.16356,11149.17095,18252.76435
1993,6,30.475,-94.75,357.9664745,1803.830214,127.745288,537.8633057,954,608,285,2613,0,79,224,263,303,5765.632477,11447.96629,18587.45663
1993,7,30.475,-94.75,355.5532747,1781.90219,90.6359394,533.0782334,102,586,294,144,0,97,230,279,328,6610.090495,11237.10025,18307.23247
1993,8,30.475,-94.75,354.5202889,1765.243369,100.8735704,524.1012937,636,528,308,503,0,113,234,290,347,6229.642947,10502.97523,17546.00611
1993,9,30.475,-94.75,353.5981068,1773.691467,100.521642,522.9156326,904,438,256,848,0,131,199,264,330,5287.13692,9265.698708,16612.18485
1993,10,30.475,-94.75,355.7738039,1774.883595,92.72658176,535.1180512,973,548,186,2089,0,112,150,206,262,3729.947527,7679.074543,15643.64852
1993,11,30.475,-94.75,355.9058853,1785.775377,96.91345039,500.5348285,627,567,124,1247,271,112,75,131,187,2630.926446,6204.492989,14781.05279
1993,12,30.475,-94.75,358.4796432,1832.408133,167.0884298,504.4859819,794,652,113,1125,90,94,80,127,174,2203.352553,5479.943802,14357.45844
1994,1,30.475,-94.75,359.3865259,1803.795194,152.6199225,513.8640766,775,707,98,633,443,99,63,113,163,2372.673791,5910.71211,14683.84588
1994,2,30.475,-94.75,359.6831754,1777.195827,130.9311819,523.5781694,749,635,102,1225,446,117,66,124,183,2848.962181,7228.278447,15527.07576
1994,3,30.475,-94.75,362.4311317,1801.559597,154.5005572,531.415423,987,643,136,1132,18,101,108,158,209,3947.142032,8856.288662,16519.32047
1994,4,30.475,-94.75,361.9771689,1798.143185,154.1141553,525.6570903,611,656,175,565,0,106,147,200,253,4760.708894,10277.35921,17483.27449
1994,5,30.475,-94.75,361.6163779,1793.122571,152.2627604,532.7864098,892,645,210,1276,0,92,184,230,276,5319.209915,11143.4407,18246.67761
1994,6,30.475,-94.75,359.6793106,1768.343827,110.0779661,536.5002084,772,598,297,824,0,93,228,274,321,6199.055009,11447.23533,18584.77
1994,7,30.475,-94.75,358.3621053,1770.645927,104.764691,545.8186291,591,584,296,637,0,111,229,285,341,6332.780527,11240.67552,18311.72093
1994,8,30.475,-94.75,356.9972598,1772.954979,147.2304615,538.5927388,842,587,287,1296,0,84,225,267,309,5730.058679,10511.96816,17557.6714
1994,9,30.475,-94.75,353.2033067,1785.419275,134.7012727,520.2157531,728,485,248,459,0,119,189,248,308,5206.615061,9278.056882,16621.78935
1994,10,30.475,-94.75,356.3609812,1831.091384,155.9913028,500.004709,654,609,197,3130,0,106,164,217,270,3517.630075,7693.039986,15652.06816
1994,11,30.475,-94.75,359.7905206,1807.227599,132.4131591,503.2540275,818,627,163,956,0,99,132,181,231,2539.208263,6214.793066,14789.46588
1994,12,30.475,-94.75,360.1440439,1823.337998,193.1609426,508.562703,1104,722,119,2556,0,94,89,136,183,2120.574655,5481.849953,14360.21126
1995,1,30.475,-94.75,364.3603063,1828.192727,155.6573773,514.498966,1047,716,102,1635,214,102,71,122,173,2550.566046,5902.702055,14677.40176
1995,2,30.475,-94.75,362.4063005,1809.259877,163.5993581,520.975852,604,614,110,789,95,115,82,139,197,2985.996645,7214.841252,15519.28638
1995,3,30.475,-94.75,363.3507094,1821.993934,170.3235123,527.7849374,1167,725,141,1703,0,91,113,158,204,3439.291253,8842.267264,16509.24976
1995,4,30.475,-94.75,363.8327093,1809.914705,149.0649399,528.2619273,688,639,172,689,0,107,145,198,252,5242.565234,10266.42337,17472.1564
1995,5,30.475,-94.75,363.733473,1804.103859,133.589984,535.1986737,810,657,235,1070,0,97,197,245,294,5598.518835,11137.75683,18239.24901
1995,6,30.475,-94.75,361.6398902,1770.771066,107.7305284,539.7298153,651,530,259,1208,0,106,206,259,312,6798.715149,11446.59456,18585.60767
1995,7,30.475,-94.75,360.2979892,1780.607518,107.8927132,544.4249902,451,569,297,1612,0,108,232,286,340,6452.838648,11244.36002,18317.63354
1995,8,30.475,-94.75,356.8727346,1782.705277,98.19568826,529.7097846,1291,584,300,1590,0,98,233,282,331,5969.788295,10520.66573,17566.90303
1995,9,30.475,-94.75,356.3909228,1784.604085,87.37201989,521.1255748,940,484,252,1043,0,119,203,262,322,5223.027925,9290.981164,16631.72883
1995,10,30.475,-94.75,359.8719221,1797.916267,106.8748047,510.0867048,386,423,172,691,0,139,138,207,277,4166.08492,7706.979771,15662.18284
1995,11,30.475,-94.75,362.7145569,1837.67233,139.2430153,498.570986,549,541,138,1141,140,121,86,146,207,2919.890639,6225.32035,14796.5858
1995,12,30.475,-94.75,360.9579036,1822.788667,126.8669549,507.3899124,926,712,116,1969,0,104,72,124,176,2223.309346,5483.551328,14361.13792
1996,1,30.475,-94.75,364.0578245,1826.854487,157.1756719,532.8410593,578,660,90,304,678,142,29,100,171,2616.826147,5894.87185,14671.46737
1996,2,30.475,-94.75,364.0382022,1819.095359,174.0917456,523.9669469,267,638,113,447,197,122,71,132,193,3315.938263,7228.726684,15522.73629
1996,3,30.475,-94.75,365.5598941,1822.696842,164.2823198,533.4847185,636,604,111,206,256,123,58,120,182,4302.700502,8881.394919,16532.17555
1996,4,30.475,-94.75,364.9945639,1811.62262,140.6319903,532.0749209,445,633,161,548,0,134,119,186,253,5394.370122,10293.53698,17491.91032
1996,5,30.475,-94.75,366.04081,1802.105091,144.5252683,540.5513608,158,613,253,151,0,103,210,262,314,5708.660655,11151.06935,18252.31422
1996,6,30.475,-94.75,363.694415,1785.412208,114.915534,547.2708104,929,489,280,1516,0,111,216,271,327,6105.877135,11446.87556,18586.74549
1996,7,30.475,-94.75,361.9748992,1795.175372,106.0964914,540.3989561,709,561,300,308,0,114,235,292,349,6425.575146,11233.34533,18304.68957
1996,8,30.475,-94.75,359.2147927,1798.968157,129.4252912,544.4726727,1645,550,301,2889,0,99,225,275,325,5672.419614,10496.97772,17545.54689
1996,9,30.475,-94.75,358.0202835,1819.057749,119.3740247,518.3293817,1128,568,248,2316,0,102,198,249,300,4754.424329,9255.971247,16609.51153
1996,10,30.475,-94.75,360.9320531,1815.819717,110.1903707,502.5340143,645,459,186,759,0,118,149,208,267,3673.200488,7667.857425,15641.05292
1996,11,30.475,-94.75,362.7113592,1812.468189,117.5322865,499.0809253,862,537,142,1679,0,105,102,154,207,2507.712182,6195.918688,14780.60362
1996,12,30.475,-94.75,363.0273607,1818.009785,124.8777962,507.1307179,792,583,114,1701,113,115,72,129,187,2405.153477,5479.314344,14358.06892
1997,1,30.475,-94.75,364.6014162,1821.038787,132.3655869,522.3170312,1212,700,95,1125,545,92,51,97,143,2401.952614,5920.425982,14690.28257
1997,2,30.475,-94.75,366.6685347,1815.85747,156.2477053,522.1465535,1256,620,113,1929,0,92,73,119,165,2779.649698,7243.904629,15536.67777
1997,3,30.475,-94.75,367.0293605,1827.092649,159.3652172,532.0886347,1306,639,136,3066,0,104,109,161,213,3751.798747,8872.362408,16531.43863
1997,4,30.475,-94.75,367.9874157,1825.619829,153.651033,533.8989893,1027,650,150,1791,0,101,116,167,218,4849.900112,10289.246,17493.41322
1997,5,30.475,-94.75,366.5723744,1811.398171,131.2576176,535.7774736,774,562,218,1489,0,103,175,226,278,5316.244797,11150.07321,18253.20118
1997,6,30.475,-94.75,365.2604356,1797.518673,135.0044213,534.5229327,1111,538,282,1553,0,96,213,261,309,5889.062885,11448.08337,18588.4628
1997,7,30.475,-94.75,361.9520861,1802.746671,97.03100354,525.6924046,695,563,292,733,0,111,233,288,344,6286.301814,11236.26963,18306.53911
1997,8,30.475,-94.75,360.2815853,1791.682927,93.98855153,515.1042633,764,532,290,1003,0,108,225,279,333,5849.068742,10501.93214,17545.45234
1997,9,30.475,-94.75,358.9415812,1795.444224,96.92195866,504.5923625,557,563,257,1300,0,122,210,271,332,5235.831186,9263.798131,16611.27412
1997,10,30.475,-94.75,362.2626057,1839.882871,147.3285319,504.6882481,836,469,187,2159,0,111,154,209,265,3838.795398,7677.192528,15642.509
1997,11,30.475,-94.75,364.2402954,1816.840081,127.3922117,493.6271709,838,553,122,1263,203,108,77,131,185,2651.190591,6203.352574,14781.13187
1997,12,30.475,-94.75,366.2014819,1834.291727,162.1868359,499.2313952,1115,650,106,2502,746,122,43,104,165,2610.711891,5479.954132,14357.52448
1998,1,30.475,-94.75,366.9510496,1814.858409,188.9267861,515.9837638,1280,687,124,1440,0,113,73,129,186,2139.490278,5911.707206,14684.85814
1998,2,30.475,-94.75,367.7696075,1820.601659,153.4953129,519.1112222,1110,573,116,1849,0,116,70,128,186,3265.741869,7230.08232,15528.31063
1998,3,30.475,-94.75,369.1897929,1834.802237,172.6390629,526.5287657,962,613,128,1060,131,104,86,138,190,4430.473751,8858.224494,16520.85631
1998,4,30.475,-94.75,369.6286582,1824.549796,165.1415271,531.8272275,430,624,159,285,0,123,122,183,245,5576.01293,10278.32487,17484.01278
1998,5,30.475,-94.75,369.4013112,1828.123698,170.3275378,560.1681388,170,551,236,25,0,121,199,260,321,6279.904027,11144.35132,18247.59291
1998,6,30.475,-94.75,366.8582272,1833.401866,155.0304156,547.4576856,449,526,291,559,0,112,239,295,351,6345.645825,11447.23038,18585.01508
